Protas.2007,Pachon.Surface,Eye_size,ENSAMXG00025039440,lncRNA,1,+,36671809,36673676,1868,1867,35354122,79838589,Interval,10.99,8
Protas.2007,Pachon.Surface,Eye_size,ENSAMXG00025034658,protein_coding,1,+,36693433,36826557,133125,133124,35354122,79838589,Interval,10.99,8
Protas.2007,Pachon.Surface,Eye_size,ENSAMXG00025034675,protein_coding,1,-,36696283,36698593,2311,2310,35354122,79838589,Interval,10.99,8
Protas.2007,Pachon.Surface,Eye_size,ENSAMXG00025039443,lncRNA,1,+,36830467,36831582,1116,1115,35354122,79838589,Interval,10.99,8
Protas.2007,Pachon.Surface,Eye_size,ENSAMXG00025034682,protein_coding,1,-,36863400,37178502,315103,315102,35354122,79838589,Interval,10.99,8
Protas.2007,Pachon.Surface,Eye_size,ENSAMXG00025034688,protein_coding,1,+,37186957,37211599,24643,24642,35354122,79838589,Interval,10.99,8
Protas.2007,Pachon.Surface,Eye_size,ENSAMXG00025039445,lncRNA,1,+,37347908,37356567,8660,8659,35354122,79838589,Interval,10.99,8
Protas.2007,Pachon.Surface,Eye_size,ENSAMXG00025039174,protein_coding,1,-,38264516,38504333,239818,239817,35354122,79838589,Interval,10.99,8
Protas.2007,Pachon.Surface,Eye_size,ENSAMXG00025039190,protein_coding,1,-,38486920,38504333,17414,17413,35354122,79838589,Interval,10.99,8
Protas.2007,Pachon.Surface,Eye_size,ENSAMXG00025034721,protein_coding,1,-,37517202,37570813,53612,53611,35354122,79838589,Interval,10.99,8
Protas.2007,Pachon.Surface,Eye_size,ENSAMXG00025039451,lncRNA,1,+,37572455,37612720,40266,40265,35354122,79838589,Interval,10.99,8
Protas.2007,Pachon.Surface,Eye_size,ENSAMXG00025034742,protein_coding,1,+,37652861,37703640,50780,50779,35354122,79838589,Interval,10.99,8
Protas.2007,Pachon.Surface,Eye_size,ENSAMXG00025034825,protein_coding,1,+,37710931,37718078,7148,7147,35354122,79838589,Interval,10.99,8
Protas.2007,Pachon.Surface,Eye_size,ENSAMXG00025034845,protein_coding,1,+,37724455,37732385,7931,7930,35354122,79838589,Interval,10.99,8
Protas.2007,Pachon.Surface,Eye_size,ENSAMXG00025034864,protein_coding,1,-,37740778,37753579,12802,12801,35354122,79838589,Interval,10.99,8
Protas.2007,Pachon.Surface,Eye_size,ENSAMXG00025034888,protein_coding,1,-,37754067,37780525,26459,26458,35354122,79838589,Interval,10.99,8
Protas.2007,Pachon.Surface,Eye_size,ENSAMXG00025036040,protein_coding,1,-,37782478,37788672,6195,6194,35354122,79838589,Interval,10.99,8
Protas.2007,Pachon.Surface,Eye_size,ENSAMXG00025036051,protein_coding,1,-,37790983,37807831,16849,16848,35354122,79838589,Interval,10.99,8
Protas.2007,Pachon.Surface,Eye_size,ENSAMXG00025039453,lncRNA,1,+,37812920,37813776,857,856,35354122,79838589,Interval,10.99,8
Protas.2007,Pachon.Surface,Eye_size,ENSAMXG00025036055,protein_coding,1,+,37833234,37844043,10810,10809,35354122,79838589,Interval,10.99,8
Protas.2007,Pachon.Surface,Eye_size,ENSAMXG00025036060,protein_coding,1,-,37853413,37875925,22513,22512,35354122,79838589,Interval,10.99,8
Protas.2007,Pachon.Surface,Eye_size,ENSAMXG00025036067,protein_coding,1,+,37860896,37863205,2310,2309,35354122,79838589,Interval,10.99,8
Protas.2007,Pachon.Surface,Eye_size,ENSAMXG00025036069,protein_coding,1,-,37883315,37900492,17178,17177,35354122,79838589,Interval,10.99,8
Protas.2007,Pachon.Surface,Eye_size,ENSAMXG00025039454,lncRNA,1,+,37918007,37931635,13629,13628,35354122,79838589,Interval,10.99,8
Protas.2007,Pachon.Surface,Eye_size,ENSAMXG00025039458,lncRNA,1,-,37922117,37926333,4217,4216,35354122,79838589,Interval,10.99,8
Protas.2007,Pachon.Surface,Eye_size,ENSAMXG00025036072,protein_coding,1,-,37932765,38018685,85921,85920,35354122,79838589,Interval,10.99,8
Protas.2007,Pachon.Surface,Eye_size,ENSAMXG00025036324,protein_coding,1,-,38038011,38056942,18932,18931,35354122,79838589,Interval,10.99,8
Protas.2007,Pachon.Surface,Eye_size,ENSAMXG00025039460,lncRNA,1,+,38058268,38058851,584,583,35354122,79838589,Interval,10.99,8
Protas.2007,Pachon.Surface,Eye_size,ENSAMXG00025036330,protein_coding,1,-,38060522,38085412,24891,24890,35354122,79838589,Interval,10.99,8
Protas.2007,Pachon.Surface,Eye_size,ENSAMXG00025038312,protein_coding,1,-,38088576,38117560,28985,28984,35354122,79838589,Interval,10.99,8
Protas.2007,Pachon.Surface,Eye_size,ENSAMXG00025038421,protein_coding,1,-,38126424,38136544,10121,10120,35354122,79838589,Interval,10.99,8
Protas.2007,Pachon.Surface,Eye_size,ENSAMXG00025038438,protein_coding,1,-,38137244,38143729,6486,6485,35354122,79838589,Interval,10.99,8
Protas.2007,Pachon.Surface,Eye_size,ENSAMXG00025038494,protein_coding,1,-,38158465,38195788,37324,37323,35354122,79838589,Interval,10.99,8
Protas.2007,Pachon.Surface,Eye_size,ENSAMXG00025039004,protein_coding,1,+,38195621,38203556,7936,7935,35354122,79838589,Interval,10.99,8
Protas.2007,Pachon.Surface,Eye_size,ENSAMXG00025039007,protein_coding,1,+,38210622,38216710,6089,6088,35354122,79838589,Interval,10.99,8
Protas.2007,Pachon.Surface,Eye_size,ENSAMXG00025039010,protein_coding,1,-,38233126,38263053,29928,29927,35354122,79838589,Interval,10.99,8
Protas.2007,Pachon.Surface,Eye_size,ENSAMXG00025039177,protein_coding,1,-,38287998,38310341,22344,22343,35354122,79838589,Interval,10.99,8
Protas.2007,Pachon.Surface,Eye_size,ENSAMXG00025034713,protein_coding,1,+,38447613,38448897,1285,1284,35354122,79838589,Interval,10.99,8
Protas.2007,Pachon.Surface,Eye_size,ENSAMXG00025039589,protein_coding,1,+,38449174,38451894,2721,2720,35354122,79838589,Interval,10.99,8
Protas.2007,Pachon.Surface,Eye_size,ENSAMXG00025039188,protein_coding,1,-,38480810,38485508,4699,4698,35354122,79838589,Interval,10.99,8
Protas.2007,Pachon.Surface,Eye_size,ENSAMXG00025039197,protein_coding,1,-,38511238,38546380,35143,35142,35354122,79838589,Interval,10.99,8
Protas.2007,Pachon.Surface,Eye_size,ENSAMXG00025039203,protein_coding,1,-,38551582,38554573,2992,2991,35354122,79838589,Interval,10.99,8
Protas.2007,Pachon.Surface,Eye_size,ENSAMXG00025039184,protein_coding,1,-,38599648,38614494,14847,14846,35354122,79838589,Interval,10.99,8
Protas.2007,Pachon.Surface,Eye_size,ENSAMXG00025039208,protein_coding,1,+,38649920,38660174,10255,10254,35354122,79838589,Interval,10.99,8
Protas.2007,Pachon.Surface,Eye_size,ENSAMXG00025039597,protein_coding,1,+,38665316,38668996,3681,3680,35354122,79838589,Interval,10.99,8
Protas.2007,Pachon.Surface,Eye_size,ENSAMXG00025039461,lncRNA,1,+,38688828,38694408,5581,5580,35354122,79838589,Interval,10.99,8
Protas.2007,Pachon.Surface,Eye_size,ENSAMXG00025039253,protein_coding,1,-,38705801,38714068,8268,8267,35354122,79838589,Interval,10.99,8
Protas.2007,Pachon.Surface,Eye_size,ENSAMXG00025039255,protein_coding,1,-,38721142,38729176,8035,8034,35354122,79838589,Interval,10.99,8
Protas.2007,Pachon.Surface,Eye_size,ENSAMXG00025039262,protein_coding,1,-,38729556,38749648,20093,20092,35354122,79838589,Interval,10.99,8
Protas.2007,Pachon.Surface,Eye_size,ENSAMXG00025039379,protein_coding,1,+,38743346,38743669,324,323,35354122,79838589,Interval,10.99,8
Protas.2007,Pachon.Surface,Eye_size,ENSAMXG00025039341,protein_coding,1,-,38753563,38759248,5686,5685,35354122,79838589,Interval,10.99,8
Protas.2007,Pachon.Surface,Eye_size,ENSAMXG00025028649,protein_coding,1,-,38760511,38763626,3116,3115,35354122,79838589,Interval,10.99,8
Protas.2007,Pachon.Surface,Eye_size,ENSAMXG00025028659,protein_coding,1,-,38765007,38785118,20112,20111,35354122,79838589,Interval,10.99,8
Protas.2007,Pachon.Surface,Eye_size,ENSAMXG00025031218,protein_coding,1,-,38792718,38841481,48764,48763,35354122,79838589,Interval,10.99,8
Protas.2007,Pachon.Surface,Eye_size,ENSAMXG00025031409,protein_coding,1,+,38829596,38835944,6349,6348,35354122,79838589,Interval,10.99,8
Protas.2007,Pachon.Surface,Eye_size,ENSAMXG00025019356,protein_coding,1,+,38844799,38887896,43098,43097,35354122,79838589,Interval,10.99,8
Protas.2007,Pachon.Surface,Eye_size,ENSAMXG00025019363,protein_coding,1,-,38867834,38870776,2943,2942,35354122,79838589,Interval,10.99,8
Protas.2007,Pachon.Surface,Eye_size,ENSAMXG00025019373,protein_coding,1,+,38899668,38907748,8081,8080,35354122,79838589,Interval,10.99,8
Protas.2007,Pachon.Surface,Eye_size,ENSAMXG00025019411,protein_coding,1,+,38908315,38922972,14658,14657,35354122,79838589,Interval,10.99,8
Protas.2007,Pachon.Surface,Eye_size,ENSAMXG00025024418,protein_coding,1,-,38914881,38916359,1479,1478,35354122,79838589,Interval,10.99,8
Protas.2007,Pachon.Surface,Eye_size,ENSAMXG00025027827,protein_coding,1,-,38930395,38934366,3972,3971,35354122,79838589,Interval,10.99,8
Protas.2007,Pachon.Surface,Eye_size,ENSAMXG00025032433,protein_coding,1,+,39010956,39056733,45778,45777,35354122,79838589,Interval,10.99,8
Protas.2007,Pachon.Surface,Eye_size,ENSAMXG00025032749,protein_coding,1,-,39056897,39059309,2413,2412,35354122,79838589,Interval,10.99,8
Protas.2007,Pachon.Surface,Eye_size,ENSAMXG00025032756,protein_coding,1,+,39060253,39075627,15375,15374,35354122,79838589,Interval,10.99,8
Protas.2007,Pachon.Surface,Eye_size,ENSAMXG00025032859,protein_coding,1,-,39079786,39099043,19258,19257,35354122,79838589,Interval,10.99,8
Protas.2007,Pachon.Surface,Eye_size,ENSAMXG00025032862,protein_coding,1,+,39114817,39132751,17935,17934,35354122,79838589,Interval,10.99,8
Protas.2007,Pachon.Surface,Eye_size,ENSAMXG00025033035,protein_coding,1,+,39137047,39186560,49514,49513,35354122,79838589,Interval,10.99,8
Protas.2007,Pachon.Surface,Eye_size,ENSAMXG00025033946,protein_coding,1,+,39193649,39198015,4367,4366,35354122,79838589,Interval,10.99,8
Protas.2007,Pachon.Surface,Eye_size,ENSAMXG00025033993,protein_coding,1,+,39201277,39212277,11001,11000,35354122,79838589,Interval,10.99,8
Protas.2007,Pachon.Surface,Eye_size,ENSAMXG00025034005,protein_coding,1,+,39218899,39264785,45887,45886,35354122,79838589,Interval,10.99,8
Protas.2007,Pachon.Surface,Eye_size,ENSAMXG00025034116,protein_coding,1,-,39270962,39278999,8038,8037,35354122,79838589,Interval,10.99,8
Protas.2007,Pachon.Surface,Eye_size,ENSAMXG00025039462,lncRNA,1,-,39279966,39281399,1434,1433,35354122,79838589,Interval,10.99,8
Protas.2007,Pachon.Surface,Eye_size,ENSAMXG00025034119,protein_coding,1,-,39284007,39326066,42060,42059,35354122,79838589,Interval,10.99,8
Protas.2007,Pachon.Surface,Eye_size,ENSAMXG00025034124,protein_coding,1,-,39331133,39343257,12125,12124,35354122,79838589,Interval,10.99,8
Protas.2007,Pachon.Surface,Eye_size,ENSAMXG00025025441,protein_coding,1,-,39352465,39393206,40742,40741,35354122,79838589,Interval,10.99,8
Protas.2007,Pachon.Surface,Eye_size,ENSAMXG00025032873,protein_coding,1,-,39395701,39397513,1813,1812,35354122,79838589,Interval,10.99,8
Protas.2007,Pachon.Surface,Eye_size,ENSAMXG00025032878,protein_coding,1,+,39398841,39414765,15925,15924,35354122,79838589,Interval,10.99,8
Protas.2007,Pachon.Surface,Eye_size,ENSAMXG00025032882,protein_coding,1,-,39425711,39427304,1594,1593,35354122,79838589,Interval,10.99,8
Protas.2007,Pachon.Surface,Eye_size,ENSAMXG00025032892,protein_coding,1,-,39428972,39433702,4731,4730,35354122,79838589,Interval,10.99,8
Protas.2007,Pachon.Surface,Eye_size,ENSAMXG00025032899,protein_coding,1,-,39436372,39484048,47677,47676,35354122,79838589,Interval,10.99,8
Protas.2007,Pachon.Surface,Eye_size,ENSAMXG00025012843,protein_coding,1,-,40531610,40737709,206100,206099,35354122,79838589,Interval,10.99,8
Protas.2007,Pachon.Surface,Eye_size,ENSAMXG00025027720,protein_coding,1,-,40024755,40053329,28575,28574,35354122,79838589,Interval,10.99,8
Protas.2007,Pachon.Surface,Eye_size,ENSAMXG00025039464,lncRNA,1,+,39566543,39570834,4292,4291,35354122,79838589,Interval,10.99,8
Protas.2007,Pachon.Surface,Eye_size,ENSAMXG00025039465,lncRNA,1,+,39572524,39573532,1009,1008,35354122,79838589,Interval,10.99,8
Protas.2007,Pachon.Surface,Eye_size,ENSAMXG00025039466,lncRNA,1,-,39573649,39582164,8516,8515,35354122,79838589,Interval,10.99,8
Protas.2007,Pachon.Surface,Eye_size,ENSAMXG00025039468,lncRNA,1,+,39573685,39575904,2220,2219,35354122,79838589,Interval,10.99,8
Protas.2007,Pachon.Surface,Eye_size,ENSAMXG00025039469,lncRNA,1,+,39575959,39578965,3007,3006,35354122,79838589,Interval,10.99,8
Protas.2007,Pachon.Surface,Eye_size,ENSAMXG00025032905,protein_coding,1,-,39588982,39615324,26343,26342,35354122,79838589,Interval,10.99,8
Protas.2007,Pachon.Surface,Eye_size,ENSAMXG00025032915,protein_coding,1,-,39620581,39632583,12003,12002,35354122,79838589,Interval,10.99,8
Protas.2007,Pachon.Surface,Eye_size,ENSAMXG00025033379,protein_coding,1,+,39635692,39643017,7326,7325,35354122,79838589,Interval,10.99,8
Protas.2007,Pachon.Surface,Eye_size,ENSAMXG00025020018,protein_coding,1,+,39645320,39662041,16722,16721,35354122,79838589,Interval,10.99,8
Protas.2007,Pachon.Surface,Eye_size,ENSAMXG00025027605,protein_coding,1,-,39663958,39676475,12518,12517,35354122,79838589,Interval,10.99,8
Protas.2007,Pachon.Surface,Eye_size,ENSAMXG00025027766,protein_coding,1,-,39677850,39680178,2329,2328,35354122,79838589,Interval,10.99,8
Protas.2007,Pachon.Surface,Eye_size,ENSAMXG00025028617,protein_coding,1,-,39682484,39684652,2169,2168,35354122,79838589,Interval,10.99,8
Protas.2007,Pachon.Surface,Eye_size,ENSAMXG00025027803,protein_coding,1,-,39709612,39727093,17482,17481,35354122,79838589,Interval,10.99,8
Protas.2007,Pachon.Surface,Eye_size,ENSAMXG00025039470,lncRNA,1,-,39728277,39730226,1950,1949,35354122,79838589,Interval,10.99,8
Protas.2007,Pachon.Surface,Eye_size,ENSAMXG00025031550,protein_coding,1,-,39731340,39753907,22568,22567,35354122,79838589,Interval,10.99,8
Protas.2007,Pachon.Surface,Eye_size,ENSAMXG00025032136,protein_coding,1,-,39755238,39788613,33376,33375,35354122,79838589,Interval,10.99,8
Protas.2007,Pachon.Surface,Eye_size,ENSAMXG00025032210,protein_coding,1,+,39780694,39783054,2361,2360,35354122,79838589,Interval,10.99,8
Protas.2007,Pachon.Surface,Eye_size,ENSAMXG00025019332,protein_coding,1,-,39793586,39808518,14933,14932,35354122,79838589,Interval,10.99,8
Protas.2007,Pachon.Surface,Eye_size,ENSAMXG00025019339,protein_coding,1,-,39823136,39830189,7054,7053,35354122,79838589,Interval,10.99,8
Protas.2007,Pachon.Surface,Eye_size,ENSAMXG00025023964,protein_coding,1,-,39839651,39843662,4012,4011,35354122,79838589,Interval,10.99,8
Protas.2007,Pachon.Surface,Eye_size,ENSAMXG00025023970,protein_coding,1,+,39846992,39851101,4110,4109,35354122,79838589,Interval,10.99,8
Protas.2007,Pachon.Surface,Eye_size,ENSAMXG00025019042,protein_coding,1,-,39878102,39884660,6559,6558,35354122,79838589,Interval,10.99,8
Protas.2007,Pachon.Surface,Eye_size,ENSAMXG00025019083,protein_coding,1,+,39883601,39892832,9232,9231,35354122,79838589,Interval,10.99,8
Protas.2007,Pachon.Surface,Eye_size,ENSAMXG00025027869,protein_coding,1,-,39892956,39903201,10246,10245,35354122,79838589,Interval,10.99,8
Protas.2007,Pachon.Surface,Eye_size,ENSAMXG00025020130,protein_coding,1,+,39911979,39926327,14349,14348,35354122,79838589,Interval,10.99,8
Protas.2007,Pachon.Surface,Eye_size,ENSAMXG00025039471,lncRNA,1,+,39927590,39929234,1645,1644,35354122,79838589,Interval,10.99,8
Protas.2007,Pachon.Surface,Eye_size,ENSAMXG00025024368,protein_coding,1,-,39930829,39937720,6892,6891,35354122,79838589,Interval,10.99,8
Protas.2007,Pachon.Surface,Eye_size,ENSAMXG00025026012,protein_coding,1,-,39938762,39966773,28012,28011,35354122,79838589,Interval,10.99,8
Protas.2007,Pachon.Surface,Eye_size,ENSAMXG00025039371,protein_coding,1,+,39990176,39990896,721,720,35354122,79838589,Interval,10.99,8
Protas.2007,Pachon.Surface,Eye_size,ENSAMXG00025022356,protein_coding,1,+,39995591,40016758,21168,21167,35354122,79838589,Interval,10.99,8
Protas.2007,Pachon.Surface,Eye_size,ENSAMXG00025039473,lncRNA,1,-,40022139,40023234,1096,1095,35354122,79838589,Interval,10.99,8
Protas.2007,Pachon.Surface,Eye_size,ENSAMXG00025039357,protein_coding,1,-,40058339,40060000,1662,1661,35354122,79838589,Interval,10.99,8
Protas.2007,Pachon.Surface,Eye_size,ENSAMXG00025039360,protein_coding,1,-,40068023,40069131,1109,1108,35354122,79838589,Interval,10.99,8
Protas.2007,Pachon.Surface,Eye_size,ENSAMXG00025027771,protein_coding,1,-,40070946,40075127,4182,4181,35354122,79838589,Interval,10.99,8
Protas.2007,Pachon.Surface,Eye_size,ENSAMXG00025039361,protein_coding,1,-,40078341,40079324,984,983,35354122,79838589,Interval,10.99,8
Protas.2007,Pachon.Surface,Eye_size,ENSAMXG00025027798,protein_coding,1,-,40081962,40083779,1818,1817,35354122,79838589,Interval,10.99,8
Protas.2007,Pachon.Surface,Eye_size,ENSAMXG00025019144,protein_coding,1,-,40085363,40087069,1707,1706,35354122,79838589,Interval,10.99,8
Protas.2007,Pachon.Surface,Eye_size,ENSAMXG00025018984,protein_coding,1,-,40090496,40092229,1734,1733,35354122,79838589,Interval,10.99,8
Protas.2007,Pachon.Surface,Eye_size,ENSAMXG00025027692,protein_coding,1,-,40102929,40104619,1691,1690,35354122,79838589,Interval,10.99,8
Protas.2007,Pachon.Surface,Eye_size,ENSAMXG00025039352,protein_coding,1,-,40106377,40107345,969,968,35354122,79838589,Interval,10.99,8
Protas.2007,Pachon.Surface,Eye_size,ENSAMXG00025031858,protein_coding,1,-,40113871,40116027,2157,2156,35354122,79838589,Interval,10.99,8
Protas.2007,Pachon.Surface,Eye_size,ENSAMXG00025027623,protein_coding,1,-,40119300,40121065,1766,1765,35354122,79838589,Interval,10.99,8
Protas.2007,Pachon.Surface,Eye_size,ENSAMXG00025027634,protein_coding,1,-,40128489,40140360,11872,11871,35354122,79838589,Interval,10.99,8
Protas.2007,Pachon.Surface,Eye_size,ENSAMXG00025039346,protein_coding,1,-,40143417,40144828,1412,1411,35354122,79838589,Interval,10.99,8
Protas.2007,Pachon.Surface,Eye_size,ENSAMXG00025027640,protein_coding,1,-,40147661,40154409,6749,6748,35354122,79838589,Interval,10.99,8
Protas.2007,Pachon.Surface,Eye_size,ENSAMXG00025039349,protein_coding,1,+,40156093,40157118,1026,1025,35354122,79838589,Interval,10.99,8
Protas.2007,Pachon.Surface,Eye_size,ENSAMXG00025039350,protein_coding,1,-,40178341,40179390,1050,1049,35354122,79838589,Interval,10.99,8
Protas.2007,Pachon.Surface,Eye_size,ENSAMXG00025027683,protein_coding,1,+,40180890,40183946,3057,3056,35354122,79838589,Interval,10.99,8
Protas.2007,Pachon.Surface,Eye_size,ENSAMXG00025027711,protein_coding,1,-,40185491,40187099,1609,1608,35354122,79838589,Interval,10.99,8
Protas.2007,Pachon.Surface,Eye_size,ENSAMXG00025027715,protein_coding,1,-,40189852,40191996,2145,2144,35354122,79838589,Interval,10.99,8
Protas.2007,Pachon.Surface,Eye_size,ENSAMXG00025039475,lncRNA,1,+,40198379,40199998,1620,1619,35354122,79838589,Interval,10.99,8
Protas.2007,Pachon.Surface,Eye_size,ENSAMXG00025039479,lncRNA,1,-,40202235,40204696,2462,2461,35354122,79838589,Interval,10.99,8
Protas.2007,Pachon.Surface,Eye_size,ENSAMXG00025039351,protein_coding,1,-,40219039,40220079,1041,1040,35354122,79838589,Interval,10.99,8
Protas.2007,Pachon.Surface,Eye_size,ENSAMXG00025039354,protein_coding,1,-,40232792,40233814,1023,1022,35354122,79838589,Interval,10.99,8
Protas.2007,Pachon.Surface,Eye_size,ENSAMXG00025027790,protein_coding,1,-,40236489,40238681,2193,2192,35354122,79838589,Interval,10.99,8
Protas.2007,Pachon.Surface,Eye_size,ENSAMXG00025027795,protein_coding,1,-,40242152,40253356,11205,11204,35354122,79838589,Interval,10.99,8
Protas.2007,Pachon.Surface,Eye_size,ENSAMXG00025027815,protein_coding,1,-,40242313,40244295,1983,1982,35354122,79838589,Interval,10.99,8
Protas.2007,Pachon.Surface,Eye_size,ENSAMXG00025027825,protein_coding,1,-,40261458,40263707,2250,2249,35354122,79838589,Interval,10.99,8
Protas.2007,Pachon.Surface,Eye_size,ENSAMXG00025039362,protein_coding,1,-,40272638,40273660,1023,1022,35354122,79838589,Interval,10.99,8
Protas.2007,Pachon.Surface,Eye_size,ENSAMXG00025039364,protein_coding,1,-,40278251,40279273,1023,1022,35354122,79838589,Interval,10.99,8
Protas.2007,Pachon.Surface,Eye_size,ENSAMXG00025027833,protein_coding,1,-,40289349,40293813,4465,4464,35354122,79838589,Interval,10.99,8
Protas.2007,Pachon.Surface,Eye_size,ENSAMXG00025027846,protein_coding,1,-,40296300,40297468,1169,1168,35354122,79838589,Interval,10.99,8
Protas.2007,Pachon.Surface,Eye_size,ENSAMXG00025027853,protein_coding,1,+,40302514,40303990,1477,1476,35354122,79838589,Interval,10.99,8
Protas.2007,Pachon.Surface,Eye_size,ENSAMXG00025039367,protein_coding,1,-,40306840,40308738,1899,1898,35354122,79838589,Interval,10.99,8
Protas.2007,Pachon.Surface,Eye_size,ENSAMXG00025039369,protein_coding,1,-,40314810,40315835,1026,1025,35354122,79838589,Interval,10.99,8
